name,price,status,shipping,free_returns,items_sold
Van Gogh Olive Trees Painting Hard Case Cover For Macbook Pro 13 14 15 Air 11 13,2589,Brand New,500,True,
"Swissdigital Design Carrying Case (Backpack) for 15.6"" Apple iPad Notebook - ...",10981,Brand New,0,False,
New ListingTopHome Grey Felt Envelope laptop case for 15” With Back Pocket,1300,Brand New,778,False,
"Marble Hard Case Cover Shell for Macbook 2009-2020 Air Pro 11""13"" 14"" 15""16"" M1",1299,Brand New,0,True,
Lacdo 12.9” Laptop Sleeve Case ... Gray w/ Sea Blue Trim & Accents NWOT,800,Brand New,500,False,
"2in1 Cream Series Anti-Shock Matte Case for MacBook Air Pro 11"" 13"" 15""Touch Bar",1295,Brand New,399,True,
"GENUINE Apple Leather Sleeve for 12"" 12‑inch MacBook - MQG12ZM/A - Saddle Brown",4199,Pre-Owned,0,True,
New ListingWenger Swiss Army Laptop Computer Sleeve Case  14.1 inch Legacy Carrying Bag-EUC,2199,Pre-Owned,1299,False,
"Dakine tablet case, laptop case",1495,Pre-Owned,0,False,
New ListingZipper Laptop Notebook Case Tablet Sleeve Cover Bag For Macbook AIR PRO Ret Ks,850,Brand New,0,False,
New ListingLaptop Case Bag Sleeve For 13 14 15 15.6Inch Macbook Pro Air HP Lenovo DELL,1994,Brand New,0,False,
Ban.do Logged On Laptop Sleeve Garden Party - NEW!,1599,Brand New,0,False,
"Broonel Contour Series Black Leather Heavy Duty Zipped Case Laptop 15"" NEW",2999,Brand New,0,True,
"New ListingTote Solide Color Laptop Bag Sleeve Case Cover For 12"" 13"" 14"" 15"" Notebook",2799,Brand New,0,False,
Evil Eye Occult Aesthetic Сolorful Hard Case For Macbook Air 13 Pro 16 13 14 15,3795,Brand New,0,True,
Targus Notebook Case,11431,Brand New,0,False,
Solar System Planets Space Universe Hard Case For Macbook Air 13 Pro 16 13 14 15,3795,Brand New,0,True,
Brown Abstract Art Leaves Beige Modern Hard Case For Macbook Air 13 Pro 16 13 15,3795,Brand New,0,True,
"New ListingUniversal 12 13"" 14"" 15"" Waterproof Handle Laptop Sleeve Case Cover W/ Power Bag",2799,Brand New,0,False,
"Domiso TabletSleeve Canvas Notebook Tablet Pouch, Blue Canvas, Pockets",700,Brand New,464,False,
"New ListingLaptop Travel Sleeve Bag Carry Case Pouch For ASUS Acer Samsung 14"" 15"" 15.6""",2099,Brand New,0,False,
"11""~15.6"" Universal Laptop Sleeve Case Carry Bag for Macbook Air Pro Lenovo-Dell",2399,Brand New,0,False,
"New Listingcase logic laptop bag brand new 15.2"" laptop",1000,Brand New,955,False,
PORSCHE Laptop Tablet iPad Sleeve case,5999,Brand New,0,False,
Abstract Nature Sun Moon Mountains Hard Case For Macbook Air 13 Pro 16 13 14 15,3795,Brand New,0,True,
Abstract Mountains Sunset Landscape Hard Case For Macbook Air 13 Pro 16 13 14 15,3795,Brand New,0,True,
New ListingToshiba Laptop Briefcase Carrier Carrying Case Bag Black Used,4000,Pre-Owned,759,False,
Christian Siriano - Laptop Sleeve - Pearl/Black,1999,Brand New,0,False,
"Lorell Carrying Case For 16"" Notebook - Black - Vinyl (LLR61612)",20227,Brand New,0,True,
"Dell T65FK Professional Sleeve, 14 Laptop Sleeve, Heather Grey",1999,Brand New,0,False,
New ListingKaws Laptop Case,25099,Pre-Owned,900,False,
NEW Genuine Dell Premier Notebook Sleeve (M) XPS 15 Precision 5510 D48TY,2399,Brand New,0,False,
"For Macbook AIR/PRO 13"" Avengers Pattern Matte Rubberized Hard Case Laptop Cover",688,Brand New,0,False,
"New Listing14"" 15.6"" Laptop Bag Messenger Shoulder Top Carry Case For HP DELL LENOVO ASUS",3199,Brand New,0,False,
Samsonite Silhouette 4  Shoulder Expandable Business Laptop Travel Case Luggage ,199,Pre-Owned,700,False,
Company Kids~ Unisex Camoflauge Camo Laptop Carry~Slingback~Case Soft~Padded ,2000,Pre-Owned,1854,False,
"New ListingBelkin B2B081-C00 Carrying Case/Sleeve for 11"" MacBook Air / Chromebook",1995,Brand New,0,False,
"New Listing🆕 Felt Laptop Case for 13"" 💻 MacBook",999,Brand New,0,False,
"2in1 Black Matte Cut-out Hard Case Cover Skin for 2009-2022 MacBook Pro 13"" M1",1299,Brand New,299,True,
McKlein Limited Edition Laptop Rolling Briefcase Red Leather (96146A) ,17495,Brand New,0,False,
Laptop Case Bag Soft Cover Sleeve Pouch For 14''15.6'' Macbook Pro Notebook_NH,546,Brand New,0,False,
"New ListingTravel Carrying Case for 24"" 27"" iMac Desktop Computer Protective Storage Bag .",13900,Brand New,0,False,
2in1 Marbled Hard shell Case Keyboard Protector for MacBook Air Pro 13 &M1 #1043,1499,Brand New,0,True,
"New Listingban.do Laptop Sleeve *Coming Up Roses* Floral Design, Fits 15"" Laptop",2500,Brand New,996,False,
2019 Zipper Laptop Sleeve Bag Case Pouch For MacBook Air 11 12 Pro 13 15 Retina,1252,Brand New,199,False,
New ListingNWOT ~ Nicci SEQUINS LAPTOP STORAGE PROTECTION SLEEVE ~ BLACK,2108,New (Other),1247,False,
"FARADAY CAGE EMP ESD BAGS 3 PC LAPTOP SIZE 15"" X 18"" ULTRA THICK BY BLACKOUT",3499,Brand New,0,False,104
Lacdo Laptop Sleeve ,1600,Pre-Owned,0,False,
2022 Hard Shell Laptop Sleeve Notebook Bag Shockproof waterproof Computer cases,3031,Brand New,0,False,
"Brand *NEW Tucano Second Skin Microfiber Script for PC Widescreen 14"" (Gray)",899,Brand New,0,False,
"Briggs & Riley @Work BLACK Expandable Brief Case Bag KB302X-4 15.4""",14900,Pre-Owned,2767,False,
Laptop Sleeve Shoulder Bag EVA Shockproof Case Waterproof Multi color&size New,4599,Brand New,0,True,
New Listing2008-2022 New Ink Art Marble Pattern Hard Case Cover For Macbook Pro Air M1 M2,1599,Brand New,1099,False,
Open Box: Dell Inspiron 11  Carrying Sleeve Bali Blue - Fits Inspiron 11  Notebo,479,Open Box,0,True,
VINTAGE LEATHER LAPTOP CASES WITH SHOULDER STRAP NEVER USED,1000,Brand New,1535,False,
VEVOR IP67 Waterproof Hard Case 15-17 Inch Hard Carrying Case w/ Foam Insert,7999,Brand New,0,True,
New ListingEBOX Standard Notebook Case for computers,999,Brand New,1575,False,
For MacBook Air 13.6 inch M2 Hard Case Shell 2022 A2681 &Keyboard &Screen Cover,1399,Brand New,0,False,
"Dell Timbuk2 17"" Laptop 3-in-1 Messenger Case",4410,Open Box,995,False,
Space Sweets Planets Fun Astronaut Hard Case For Macbook Air 13 Pro 16 13 14 15,3795,Brand New,0,True,
Renaissance Raphael School of Athens Hard Case For Macbook Air 13 Pro 16 13 15,3795,Brand New,0,True,
